Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.152,56.572,56.995,57.419,57.843,58.261,58.667,59.059,59.432,59.784,60.114,60.422,60.711,60.986,61.247,61.499,61.743,61.982,62.216,62.445,62.679,62.926,63.184,63.442,63.684,63.869,63.946,63.896,63.724,63.455,63.149,62.88,62.719,62.71,62.869,63.185,63.618,64.105,64.591,65.053,65.485,65.894,66.303,66.727,67.163,67.607,68.052,68.487,68.902,69.29,69.644,69.958,70.234,70.477,70.69
Turkmenistan,TKM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.471,54.897,55.326,55.757,56.186,56.609,57.021,57.417,57.794,58.147,58.472,58.765,59.028,59.267,59.488,59.703,59.925,60.163,60.422,60.701,60.999,61.311,61.622,61.92,62.193,62.426,62.605,62.727,62.797,62.82,62.811,62.784,62.761,62.757,62.785,62.85,62.952,63.083,63.237,63.412,63.613,63.842,64.101,64.386,64.693,65.017,65.354,65.695,66.031,66.355,66.657,66.928,67.167,67.375,67.552
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.63509,56.119189,56.5838264,57.0298719,57.459475,57.8783282,58.2929485,58.7080781,59.1280886,59.5536095,59.9821252,60.4102112,60.8310129,61.240777,61.638907,62.0264988,62.4076415,62.7864242,63.1665455,63.5491614,63.9331179,64.3161242,64.6959733,65.0672708,65.4336149,65.793579,66.1479925,66.4993693,66.8488022,67.2002647,67.5580997,67.9263475,68.306789,68.6956347,69.0934327,69.4947378,69.89459,70.2879847,70.6674229,71.031108,71.375511,71.6992854,72.0052498,72.2951309,72.5725321,72.8398035,73.0996884,73.3547131,73.6059273,73.8548687,74.1000759,74.3411525,74.575218,74.8011588,75.0196861
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,33.729,34.229,34.73,35.232,35.734,36.272,36.894,37.596,38.335,39.041,39.528,39.574,39.085,38.077,36.659,35.092,33.714,32.826,32.628,33.177,34.419,36.184,38.174,40.132,41.932,43.481,44.749,45.82,46.773,47.638,48.469,49.332,50.273,51.317,52.467,53.696,54.954,56.179,57.325,58.38,59.36,60.304,61.251,62.223,63.209,64.175,65.068,65.842,66.472,66.956,67.313,67.578,67.805,68.033,68.285
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.6316435,47.2212608,47.8076039,48.3941859,48.9834234,49.5709644,50.1496426,50.7140142,51.2652491,51.808093,52.3601623,52.9440837,53.5708076,54.2372212,54.9318527,55.6174066,56.2454847,56.7863286,57.2315468,57.5960478,57.9249961,58.28429,58.7334423,59.3098078,60.0206907,60.8500341,61.7582406,62.6819278,63.5659064,64.3816304,65.1069746,65.7361243,66.2883402,66.7832486,67.2290711,67.6332676,68.0021272,68.3419385,68.6592688,68.9599374,69.2496282,69.5315622,69.8060152,70.0732976,70.336042,70.5941064,70.846696,71.089476,71.3198856,71.5379884,71.7468881,71.9517308,72.156869,72.3645674,72.5722434
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.401,61.767,62.13,62.488,62.84,63.188,63.533,63.876,64.215,64.55,64.876,65.189,65.486,65.766,66.03,66.28,66.521,66.757,66.994,67.232,67.476,67.725,67.978,68.23,68.478,68.716,68.936,69.136,69.313,69.468,69.603,69.722,69.832,69.94,70.05,70.164,70.285,70.411,70.541,70.674,70.811,70.949,71.089,71.229,71.367,71.504,71.639,71.773,71.906,72.039,72.173,72.308,72.446,72.588,72.732
South Asia (IDA & IBRD),TSA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.9539026,42.5936571,43.2365528,43.8833834,44.5318721,45.1745457,45.802844,46.4099766,46.9931743,47.5556346,48.1096261,48.6718014,49.2549246,49.8647424,50.496199,51.139461,51.7779706,52.3955497,52.9785062,53.5211921,54.0189648,54.4720211,54.8903318,55.2865615,55.6696332,56.0499835,56.4407618,56.8468942,57.2736353,57.7219632,58.1914867,58.6786067,59.1742277,59.6694332,60.1604122,60.6425789,61.1128485,61.5700881,62.0155923,62.4476909,62.8652218,63.2716067,63.669447,64.0614329,64.451317,64.8423033,65.2371142,65.6364625,66.0371486,66.4365293,66.8267569,67.2011962,67.5537216,67.881145,68.1810816
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.3770125,40.816924,41.2474883,41.6669178,42.0763404,42.4778392,42.8759883,43.2754895,43.6793485,44.0884227,44.5027721,44.9215711,45.3400588,45.7528764,46.1555531,46.5439114,46.9150059,47.2692566,47.6065948,47.9270213,48.2346234,48.5237527,48.797486,49.0543436,49.2900266,49.4954032,49.6589589,49.7748242,49.8434334,49.8732039,49.8772041,49.8732094,49.8720928,49.8810009,49.8993215,49.9272309,49.9690749,50.0367379,50.1435299,50.3047616,50.5397008,50.8662518,51.2911463,51.8130902,52.424062,53.1115142,53.8595279,54.6415243,55.4300876,56.2043185,56.9439453,57.6367659,58.2839363,58.8845424,59.4365146
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.625,63.217,63.723,64.125,64.422,64.621,64.742,64.822,64.892,64.973,65.081,65.228,65.407,65.61,65.833,66.067,66.3,66.519,66.714,66.882,67.022,67.138,67.239,67.335,67.428,67.523,67.62,67.719,67.817,67.914,68.007,68.094,68.171,68.238,68.296,68.344,68.384,68.419,68.452,68.489,68.532,68.584,68.648,68.724,68.816,68.927,69.06,69.214,69.384,69.567,69.756,69.942,70.118,70.28,70.426
Tunisia,TUN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,42.021,42.656,43.351,44.109,44.931,45.82,46.78,47.804,48.881,50,51.145,52.3,53.452,54.591,55.705,56.795,57.867,58.929,59.98,61.01,62,62.925,63.771,64.532,65.214,65.834,66.417,66.991,67.576,68.176,68.788,69.401,69.99,70.54,71.043,71.496,71.898,72.259,72.586,72.883,73.155,73.402,73.629,73.836,74.026,74.2,74.352,74.483,74.595,74.695,74.793,74.9,75.023,75.167,75.335
Turkey,TUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.369,46.093,46.83,47.573,48.312,49.035,49.733,50.406,51.053,51.678,52.286,52.887,53.492,54.109,54.741,55.387,56.046,56.709,57.37,58.023,58.667,59.297,59.915,60.52,61.111,61.682,62.231,62.758,63.266,63.763,64.256,64.757,65.275,65.815,66.377,66.963,67.57,68.189,68.807,69.417,70.008,70.571,71.102,71.6,72.06,72.481,72.866,73.219,73.549,73.859,74.154,74.437,74.711,74.977,75.239
Tuvalu,TUV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.686,43.94,44.195,44.456,44.731,45.022,45.33,45.654,45.993,46.345,46.718,47.119,47.546,47.992,48.447,48.891,49.306,49.675,49.987,50.237,50.429,50.576,50.692,50.788,50.863,50.904,50.888,50.803,50.651,50.447,50.206,49.953,49.719,49.54,49.444,49.46,49.609,49.889,50.297,50.831,51.493,52.281,53.173,54.142,55.161,56.196,57.218,58.209,59.156,60.048,60.893,61.713,62.528,63.348,64.163
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.991,44.568,45.156,45.748,46.332,46.891,47.407,47.865,48.258,48.578,48.827,49.01,49.142,49.236,49.301,49.347,49.384,49.412,49.426,49.419,49.374,49.272,49.096,48.842,48.512,48.104,47.625,47.097,46.549,46.012,45.509,45.058,44.676,44.388,44.223,44.22,44.415,44.811,45.397,46.16,47.077,48.12,49.242,50.394,51.538,52.64,53.681,54.66,55.574,56.409,57.153,57.796,58.347,58.819,59.224
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.2995366,68.7638537,69.1460976,69.4577073,69.7082195,69.9056341,70.0565366,70.161122,70.2230732,70.247561,70.2352195,70.1826341,70.0908537,69.9629268,69.8088537,69.6346341,69.4461707,69.253439,69.0709024,68.915122,68.8178293,68.8108293,68.9012439,69.0774878,69.3173415,69.5747805,69.7912439,70.495122,70.497561,70.5390244,70.1365854,68.8780488,69.0682927,68.4756098,67.8385366,67.1370732,66.8878049,67.2953659,67.9887805,68.2134146,67.8595122,68.2870732,68.2756098,68.2107317,68.1853659,67.9568293,68.077561,68.2221951,68.2514634,69.19,70.2653659,70.8092683,70.9441463,71.1595122,71.1865854
Upper middle income,UMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,49.5143923,50.0373562,50.7005485,51.5602932,52.6536417,53.9196736,55.269118,56.6210433,57.8950324,59.0256576,60.0376965,60.8943933,61.6193184,62.2999057,62.9301481,63.4551441,63.9673799,64.4337063,64.8623033,65.222827,65.5838188,65.9343907,66.2877036,66.5833994,66.8471967,67.1872088,67.5900055,67.8539783,68.1033427,68.3112798,68.5073333,68.6906307,68.7649054,68.8195127,68.9959557,69.2394472,69.5696542,69.9160978,70.2462494,70.510892,70.8273296,71.1606423,71.4749871,71.7946541,72.1303351,72.4205289,72.7681198,73.0834082,73.3561712,73.6538065,73.8936138,74.1790199,74.4235102,74.6679533,74.8768031
